coimbatore_living_costsres_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
3000041,Tease - Vivanta Coimbatore,['Bar'],https://www.zomato.com/coimbatore/tease-vivanta-coimbatore-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Vivanta Coimbatore, 105, Race Course Road, Coimbatore",Coimbatore,30,"Vivanta Coimbatore, Race Course",11.0020153463,76.9739424437,,1,"Vivanta Coimbatore, Race Course, Coimbatore","North Indian, Continental",1pm – 11:45pm (Mon-Sun),4000,4,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Nightlife', 'Fullbar', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned']",3.8,Good,38,18,0,-1,-1
3000919,Ramba Bar,['Bar'],https://www.zomato.com/coimbatore/ramba-bar-town-hall?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1000, Raja Street, Near Clock Tower, Town Hall, Coimbatore",Coimbatore,30,Town Hall,10.9940437705,76.96304261680001,,1,"Town Hall, Coimbatore","Finger Food, Chinese",11 AM to 12 Midnight,1200,3,Rs.,"['Cash', 'Debit Card', 'Serves Alcohol', 'Credit Card', 'Takeaway Available', 'Indoor Seating', 'Smoking Area', 'Nightlife', 'Valet Parking Available', 'Air Conditioned', 'Fullbar']",3.9,Good,46,3,0,-1,-1
3001296,Black Box  - The Arcadia Hotel,['Bar'],https://www.zomato.com/coimbatore/black-box-the-arcadia-hotel-chinniayam-palayam?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Arcadia Hotel, 4, Avinashi Road, Chinniayam Palayam, Coimbatore",Coimbatore,30,Chinniayam palayam,11.042302713800002,77.0443715528,,1,"Chinniayam palayam, Coimbatore",Finger Food,11 AM to 11 PM,1100,3,Rs.,"['Credit Card', 'Cash', 'Debit Card', 'Serves Alcohol', 'Wifi', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Indoor Seating', 'Fullbar', 'Nightlife']",2.9,Average,44,8,0,-1,-1
3000116,Flames,['Bar'],https://www.zomato.com/coimbatore/flames-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ramachandra Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0069039637,76.9513981417,,1,"RS Puram, Coimbatore",Finger Food,11 AM to 11 PM,1000,3,Rs.,"['Cash', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Takeaway Available', 'Dinner', 'Air Conditioned', 'Nightlife', 'Indoor Seating', 'Smoking Area', 'Fullbar']",3.5,Good,34,9,0,-1,-1
3002697,Slounge - Lemon Tree Hotel,['Lounge'],https://www.zomato.com/coimbatore/slounge-lemon-tree-hotel-kalapatti?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sri Rangulu Naidu Farms, Kalapatti Town Panchayath, Vilankuruchi Road, Kalapatti, Coimbatore",Coimbatore,30,Lemon Tree,11.074857661500001,77.0284704119,,1,"Lemon Tree, Coimbatore","Fast Food, Finger Food",11 AM to 12 Midnight,1500,4,Rs.,"['Serves Alcohol', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Serves Cocktails', 'Table booking recommended', 'Wine', 'Valet Parking Available', 'Live Music', 'Air Conditioned', 'Fullbar', 'Nightlife', 'Beer', 'Wheelchair Accessible', 'DJ', 'Indoor Seating', 'Smoking Area']",3.7,Good,28,7,0,-1,-1
18753918,Sojen Bar - Holiday Residency,['Bar'],https://www.zomato.com/coimbatore/sojen-bar-holiday-residency-saravanampatty?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"346, Thudiyalur Road, Saravanampatty, Coimbatore",Coimbatore,30,Saravanampatty,11.079690448,76.9986603409,,1,"Saravanampatty, Coimbatore",Finger Food,11am – 11pm (Mon-Sun),1200,3,Rs.,"['Lunch', 'Cash', 'Debit Card', 'Serves Alcohol', 'Dinner', 'Credit Card', 'Nightlife', 'Indoor Seating', 'Fullbar', 'Serves Cocktails']",3.5,Good,30,1,0,-1,-1
3000953,Zero Degrees - Gokulam Park,['Bar'],https://www.zomato.com/coimbatore/zero-degrees-gokulam-park-chinniayam-palayam?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gokulam Park, 116/2, Avinashi Road, Mylampatti Village, Close To Airport, Chinniayam palayam, Coimbatore",Coimbatore,30,"Gokulam Park, Avinashi Road",11.057644489200001,77.070007436,,1,"Gokulam Park, Avinashi Road, Coimbatore",Finger Food,11 AM to 12 Midnight,1500,4,Rs.,"['Credit Card', 'Dinner', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Indoor Seating', 'Wifi', 'Fullbar', 'Valet Parking Available', 'Air Conditioned', 'Nightlife']",3.7,Good,22,8,0,-1,-1
3001198,The Courtyard,['Bar'],https://www.zomato.com/coimbatore/the-courtyard-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Grand Regent, 708, Avinashi Road, Race Course, Coimbatore",Coimbatore,30,The Grand Regent,11.0095035799,76.9813651219,,1,"The Grand Regent, Coimbatore",Finger Food,11am – 11pm (Mon-Sun),1200,3,Rs.,"['Credit Card', 'Serves Alcohol', 'Indoor Seating', 'Smoking Area', 'Nightlife', 'Valet Parking Available', 'Air Conditioned', 'Fullbar']",3.4,Average,18,4,0,-1,-1
3001375,Pitstop,['Bar'],https://www.zomato.com/coimbatore/pitstop-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Orbis Hotel, 1562, Avinashi Road, Adjacent to HP Petrol Station, Peelamedu, Coimbatore",Coimbatore,30,"The Orbis Hotel, Peelamedu",11.025808333399999,77.0179367065,,1,"The Orbis Hotel, Peelamedu, Coimbatore",Finger Food,11 AM to 11 PM,1000,3,Rs.,"['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Serves Alcohol', 'Indoor Seating', 'Smoking Area', 'Nightlife', 'Valet Parking Available', 'Air Conditioned', 'Wifi', 'Fullbar']",3.3,Average,20,12,0,-1,-1
3001813,The Pub Bar,['Bar'],https://www.zomato.com/coimbatore/the-pub-bar-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Sree Murugan, Geetha Hall Road, Opposite to Railway Station, Race Course, Coimbatore",Coimbatore,30,Race Course,10.9979053431,76.9695573673,,1,"Race Course, Coimbatore",Finger Food,12 Noon to 12 Midnight,1500,4,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Serves Alcohol', 'Credit Card', 'Fullbar', 'Indoor Seating', 'Nightlife']",3.5,Good,19,9,0,-1,-1
18752297,Hush Bar - Radisson Blu,['Bar'],https://www.zomato.com/coimbatore/hush-bar-radisson-blu-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Radisson Blu, 164-165, Avinashi Road, Peelamedu, Coimbatore",Coimbatore,30,"Radisson Blu, Peelamedu",11.021445,76.99198,,1,"Radisson Blu, Peelamedu, Coimbatore",Finger Food,11 AM to 12 Midnight,1500,4,Rs.,"['Debit Card', 'Credit Card', 'Cash', 'Nightlife', 'Indoor Seating', 'Smoking Area', 'Fullbar', 'Air Conditioned']",3.0,Average,11,3,0,-1,-1
3001482,Say Cheers Bar,['Bar'],https://www.zomato.com/coimbatore/say-cheers-bar-sitra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"175-B, Avinashi Road, Opposite Passport Office & Lotus, Sitra, Coimbatore",Coimbatore,30,Sitra,11.0394154496,77.0396602526,,1,"Sitra, Coimbatore",Finger Food,11 AM to 12 Midnight,1200,3,Rs.,"['Credit Card', 'Cash', 'Serves Alcohol', 'Debit Card', 'Air Conditioned', 'Fullbar', 'Indoor Seating', 'Nightlife']",3.2,Average,13,5,0,-1,-1
3001502,Blue Ice,['Bar'],https://www.zomato.com/coimbatore/blue-ice-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel SBS Grand, 58, Dr.Jeyavarthanavelu Nagar, M.K.P Road, Peelamedu, Coimbatore",Coimbatore,30,"Hotel SBS Grand, Peelamedu",11.0236287801,77.01754409819999,,1,"Hotel SBS Grand, Peelamedu, Coimbatore",Finger Food,11 AM to 12 Midnight,1200,3,Rs.,"['Cash', 'Debit Card', 'Serves Alcohol', 'Credit Card', 'Takeaway Available', 'Air Conditioned', 'Nightlife', 'Indoor Seating', 'Fullbar']",3.3,Average,13,7,0,-1,-1
3001081,F Bar,['Bar'],https://www.zomato.com/coimbatore/f-bar-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Naveens Hotel, 27, Geetha Hall Road, Opposite The Railway Station, Race Course, Coimbatore",Coimbatore,30,Race Course,10.997101963699999,76.9690420479,,1,"Race Course, Coimbatore",Finger Food,11 AM to 12 Midnight,1200,3,Rs.,"['Cash', 'Debit Card', 'Credit Card', 'Serves Alcohol', 'Air Conditioned', 'Fullbar', 'Indoor Seating', 'Nightlife']",3.2,Average,12,7,0,-1,-1
3001107,8th Sense,['Bar'],https://www.zomato.com/coimbatore/8th-sense-nehru-stadium?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Vijay Park Inn, 101, Sengupta Street, Ram Nagar, Nehru Stadium, Coimbatore",Coimbatore,30,"Hotel Vijay Park Inn, Nehru Stadium",11.0107522037,76.9604180753,,1,"Hotel Vijay Park Inn, Nehru Stadium, Coimbatore","Finger Food, Drinks Only",11 AM to 12 Midnight,900,3,Rs.,"['Credit Card', 'Serves Alcohol', 'Air Conditioned', 'Fullbar', 'Indoor Seating', 'Smoking Area', 'Nightlife']",3.3,Average,10,2,0,-1,-1
3001299,Park Inn Bar,['Bar'],https://www.zomato.com/coimbatore/park-inn-bar-1-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"37, Geetha Hall Road, Opposite The Railway Station, Town Hall, Coimbatore",Coimbatore,30,Race Course,10.9975393631,76.9543743879,,1,"Race Course, Coimbatore","Finger Food, North Indian",11 AM to 12 Midnight,600,2,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Fullbar', 'Nightlife', 'Indoor Seating', 'Air Conditioned']",3.3,Average,8,5,0,-1,-1
3000052,Topaz,['Bar'],https://www.zomato.com/coimbatore/topaz-nehru-stadium?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Alankara Grand, 10, Sivasamy Road, Ram Nagar, Nehru Stadium, Coimbatore",Coimbatore,30,"Hotel Alankara Grand, Nehru Stadium",11.010139082,76.9659732655,,1,"Hotel Alankara Grand, Nehru Stadium, Coimbatore",Finger Food,"11 AM to 3 PM, 6 PM to 11 PM",1000,3,Rs.,"['Credit Card', 'Lunch', 'Serves Alcohol', 'Dinner', 'Air Conditioned', 'Nightlife', 'Indoor Seating', 'Fullbar']",3.1,Average,7,0,0,-1,-1
3000051,Gossip,['Bar'],https://www.zomato.com/coimbatore/gossip-nehru-stadium?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Alankara Grand, 10, Sivasamy Road, Ram Nagar, Nehru Stadium, Coimbatore",Coimbatore,30,"Hotel Alankara Grand, Nehru Stadium",11.009534515799999,76.9660168514,,1,"Hotel Alankara Grand, Nehru Stadium, Coimbatore",Finger Food,11 AM to 11 PM,1000,3,Rs.,"['Cash', 'Takeaway Available', 'Dinner', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Indoor Seating', 'Wifi', 'Fullbar', 'Air Conditioned', 'Nightlife']",3.1,Average,5,4,0,-1,-1
3001281,B 'n' W Bar,['Bar'],https://www.zomato.com/coimbatore/b-n-w-bar-town-hall?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"355, Hotel Rathna Residency, Variety Hall Road, Town Hall, Coimbatore",Coimbatore,30,Town Hall,10.998357551600002,76.9642221183,,1,"Town Hall, Coimbatore",Finger Food,11 AM to 11:30 PM,1500,4,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Nightlife', 'Indoor Seating', 'Fullbar', 'Air Conditioned']",3.0,Average,4,20,0,-1,-1
3001079,Relax Inn Bar,['Bar'],https://www.zomato.com/coimbatore/relax-inn-bar-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Vaidurya, 73, Geetha Hall Road, Race Course, Coimbatore",Coimbatore,30,Race Course,10.996867630599999,76.9688556343,,1,"Race Course, Coimbatore",Finger Food,11 AM to 11 PM,1000,3,Rs.,"['Cash', 'Debit Card', 'Serves Alcohol', 'Credit Card', 'Takeaway Available', 'Air Conditioned', 'Nightlife', 'Indoor Seating', 'Fullbar']",0.0,Not rated,2,6,0,-1,-1
3001253,Cigar Lounge - Le Meridien,['Lounge'],https://www.zomato.com/coimbatore/cigar-lounge-le-meridien-neelambur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Le Meridien, Avinashi Road, Close To The Airport, Neelambur, Coimbatore",Coimbatore,30,"Le Meridien, Neelambur",11.058890276,77.0747616515,,1,"Le Meridien, Neelambur, Coimbatore",Finger Food,3 PM to 11 PM,3000,4,Rs.,"['Serves Alcohol', 'Credit Card', 'Cash', 'Debit Card', 'Nightlife', 'Fullbar', 'Air Conditioned', 'Smoking Area', 'Valet Parking Available', 'Indoor Seating', 'Wifi']",0.0,Not rated,2,4,0,-1,-1
3001869,Sports Lounge,['Lounge'],https://www.zomato.com/coimbatore/sports-lounge-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Vijay Elanza, Avinashi Road, Near Suguna Kalyana Mandapam, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0213356737,76.9981775433,,1,"Peelamedu, Coimbatore","North Indian, South Indian",12 Noon to 11 PM,800,3,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Dinner', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Live Sports Screening', 'Pool Table']",0.0,Not rated,2,0,0,-1,-1
3002147,Chill Out Bar,['Casual Dining'],https://www.zomato.com/coimbatore/chill-out-bar-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2, Venkatasamy Road East, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0130388104,76.9544132799,,1,"RS Puram, Coimbatore","North Indian, Mughlai, Finger Food",12 Noon to 11:45 PM,1000,3,Rs.,"['Credit Card', 'Takeaway Available', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Indoor Seating', 'Fullbar', 'Nightlife', 'Table Reservation Not Required']",0.0,Not rated,1,0,0,-1,-1
3000057,Rafters,['Bar'],https://www.zomato.com/coimbatore/rafters-nehru-stadium?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Heritage Inn, 73, Sivaswamy Road, Ramnagar, Nehru Stadium, Coimbatore",Coimbatore,30,"Hotel Heritage Inn, Nehru Stadium",11.0102496612,76.9669891521,,1,"Hotel Heritage Inn, Nehru Stadium, Coimbatore",Finger Food,11 AM to 11 PM,1000,3,Rs.,"['Credit Card', 'Lunch', 'Serves Alcohol', 'Dinner', 'Air Conditioned', 'Nightlife', 'Indoor Seating', 'Fullbar']",0.0,Not rated,1,5,0,-1,-1
3001980,Golden Resto Bar,['Casual Dining'],https://www.zomato.com/coimbatore/golden-resto-bar-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"26, Arts College Road, Near City Judicial Court, Behind KG Hospital, Gopalapuram,",Coimbatore,30,Gandhipuram,10.999847,76.971786,,1,"Gandhipuram, Coimbatore","Chinese, Indian",12 Noon to 12 Midnight,800,3,Rs.,"['Dinner', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Fullbar', 'Free Parking', 'Smoking Area', 'Indoor Seating', 'Live Music', 'Air Conditioned', 'Nightlife']",0.0,Not rated,1,0,0,-1,-1
3001710,Emperor Bar,['Bar'],https://www.zomato.com/coimbatore/emperor-bar-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Thaai, Opposite Collector Office, State Bank Road, Race Course, Coimbatore",Coimbatore,30,Race Course,10.9973724998,76.96797855199999,,1,"Race Course, Coimbatore",Finger Food,12 Noon to 11 PM,800,3,Rs.,"['Cash', 'Lunch', 'Credit Card', 'Dinner', 'Smoking Area', 'Nightlife', 'Indoor Seating', 'Fullbar']",0.0,Not rated,1,0,0,-1,-1
3001734,Park Inn Bar,['Bar'],https://www.zomato.com/coimbatore/park-inn-bar-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Park Inn Hotel, Geetha Hall Road, Race Course, Coimbatore",Coimbatore,30,Race Course,10.9969035047,76.968918331,,1,"Race Course, Coimbatore","Finger Food, South Indian",12 Noon to 11 PM,700,2,Rs.,"['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Nightlife', 'Indoor Seating', 'Fullbar']",0.0,Not rated,0,0,0,-1,-1
3000685,Abitha Biriyani Hotel,['Quick Bites'],https://www.zomato.com/coimbatore/abitha-biriyani-hotel-ukkadam?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"123, EK Street, Masjid Road, Ukkadam, Coimbatore",Coimbatore,30,Ukkadam,10.989848741300001,76.96329005060001,,1,"Ukkadam, Coimbatore","Biryani, South Indian",6 AM to 12 Midnight,700,2,Rs.,"['Lunch', 'Cash', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating']",4.7,Excellent,678,13,0,1,-1
18938946,AB's - Absolute Barbecue,['Casual Dining'],https://www.zomato.com/coimbatore/abs-absolute-barbecue-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Vignesvar Cresta, Door 1095, Avinashi Road, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0133573,76.9859393,,1,"Peelamedu, Coimbatore","European, Mediterranean, North Indian, BBQ","12 Noon to 4 PM, 6:30 PM to 12 Midnight",1400,3,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Buffet', 'Digital Payments Accepted']",4.9,Excellent,600,90,0,-1,-1
3000214,Shahi Grill,['Casual Dining'],https://www.zomato.com/coimbatore/shahi-grill-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"661, Devaraj Complex, Avinashi Rd, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.021700966,76.99841424819999,,1,"Peelamedu, Coimbatore","Chettinad, North Indian, Chinese",12 Noon to 10:30 PM,350,2,Rs.,"['Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Indoor Seating']",4.2,Very Good,712,55,0,1,-1
3000152,Cock Ra Co,['Casual Dining'],https://www.zomato.com/coimbatore/cock-ra-co-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14, TV Swamy Road, Opposite Viswa and Devji, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0106732187,76.9537045062,,1,"RS Puram, Coimbatore","North Indian, Chinese, South Indian","12 Noon to 4 PM, 6 PM to 11:30 PM",550,2,Rs.,"['Takeaway Available', 'No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Table booking recommended', 'Air Conditioned', 'Indoor Seating']",4.2,Very Good,544,131,0,1,-1
3001032,Burger Ka Baap,['Quick Bites'],https://www.zomato.com/coimbatore/burger-ka-baap-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Avinashi Road, Near PSG College Of Technology, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0218994083,76.9995461404,,1,"Peelamedu, Coimbatore","Fast Food, Burger","11 AM to 10:30 PM (Mon-Thu, Sat-Sun), 3 PM to 10:30 PM (Fri)",500,2,Rs.,"['Credit Card', 'Takeaway Available', 'Lunch', 'Delivery', 'Cash', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",4.8,Excellent,862,384,0,1,-1
3001572,The French Door Cafe & Restaurant,['Café'],https://www.zomato.com/coimbatore/the-french-door-cafe-restaurant-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"102, West Bashyakaralu Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0137631621,76.9468960539,641002,1,"RS Puram, Coimbatore","Cafe, Continental, French, North Indian, European","11AM to 11PM (Mon-Sat),10AM to 11PM (Sun)",1500,4,Rs.,"['Lunch', 'Cash', 'Dinner', 'Delivery', 'Credit Card', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Private Dining Area Available', 'Indoor Seating', 'Desserts and Bakes', 'Smoking Area', 'Table booking recommended', 'Outdoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned', 'Kid Friendly', 'Free Parking']",4.7,Excellent,451,648,0,1,-1
3000208,Ajay's Delhi Wala Sweet Home,['Dessert Parlour'],https://www.zomato.com/coimbatore/ajays-delhi-wala-sweet-home-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"172-175, Shastri Road, Ram Nagar, Gandhipuram, Coimbatore",Coimbatore,30,Gandhipuram,11.0119438874,76.9624045864,,1,"Gandhipuram, Coimbatore","North Indian, Desserts, Street Food",8 AM to 10 PM,400,2,Rs.,"['Cash', 'Lunch', 'Breakfast', 'Delivery', 'Debit Card', 'Takeaway Available', 'Credit Card', 'Dinner', 'No Alcohol Available', 'Pure Veg', 'Digital Payments Accepted', 'Serves Jain Food', 'Indoor Seating']",4.4,Very Good,586,171,0,1,-1
3000107,Haribhavanam,['Casual Dining'],https://www.zomato.com/coimbatore/haribhavanam-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2, Bharathi Colony, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.022292343499998,76.9959610328,,1,"Peelamedu, Coimbatore","South Indian, Chettinad, North Indian","12 Noon to 4 PM, 7 PM to 10:30 PM",600,2,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted']",4.3,Very Good,707,125,0,-1,-1
3002291,Dindigul Venu Biryani,['Quick Bites'],https://www.zomato.com/coimbatore/dindigul-venu-biryani-1-lakshmi-mills?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Laksmi Mills Signal, Lakshmi Mills, Coimbatore",Coimbatore,30,Lakshmi Mills,11.0133557351,76.986412704,,1,"Lakshmi Mills, Coimbatore",Biryani,"11:30 AM to 4 PM, 6:30 PM to 11 PM",500,2,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",4.1,Very Good,400,17,0,1,-1
3000014,Sree Annapoorna Sree Gowrishankar,['Quick Bites'],https://www.zomato.com/coimbatore/sree-annapoorna-sree-gowrishankar-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"75, East Arokiasamy Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0067436879,76.9516418874,,1,"RS Puram, Coimbatore","South Indian, North Indian, Chinese",6 AM to 10 PM,400,2,Rs.,"['Dinner', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Lunch', 'Breakfast', 'Air Conditioned', 'Pure Veg', 'Indoor Seating']",4.6,Excellent,443,153,0,1,-1
3001222,Hangout,['Quick Bites'],https://www.zomato.com/coimbatore/hangout-saibaba-colony?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7th Cross, Bharati Park Road, Next To ICICI bank, Saibaba Colony, Coimbatore",Coimbatore,30,Saibaba Colony,11.0200015305,76.939791888,,1,"Saibaba Colony, Coimbatore",Fast Food,11 AM to 10:30 PM,250,1,Rs.,"['Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",4.1,Very Good,290,89,0,-1,-1
3000048,Barbeque Nation,['Casual Dining'],https://www.zomato.com/coimbatore/barbeque-nation-town-hall?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6th Floor, Metro Park Inn, 1000, Raja Street, Near Clock Tower, Town Hall, Coimbatore",Coimbatore,30,Town Hall,10.9941971417,76.963371858,,1,"Town Hall, Coimbatore","North Indian, European, Mediterranean","12noon – 3pm, 7pm – 10:30pm (Mon-Sun)",1400,3,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Indoor Seating', 'Beer', 'Valet Parking Available', 'Air Conditioned', 'Buffet', 'Table booking recommended']",4.7,Excellent,906,672,0,-1,-1
18242351,Eleven 2 Eleven,['Casual Dining'],https://www.zomato.com/coimbatore/eleven-2-eleven-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"40G/5, Vilankurichi Road, Thaneerpandal, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.037762515899999,77.01491888609999,,1,"Peelamedu, Coimbatore","Chinese, North Indian, Seafood, South Indian",11 AM to 11 PM,400,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required']",4.1,Very Good,333,13,0,1,-1
3000018,Dindigul Venu Biryani,['Quick Bites'],https://www.zomato.com/coimbatore/dindigul-venu-biryani-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"205, 11th Street, Tatabad, Gandhipuram, Coimbatore",Coimbatore,30,Gandhipuram,11.018563387,76.9624488428,,1,"Gandhipuram, Coimbatore",Biryani,10:30 AM to 10:30 PM,500,2,Rs.,"['Cash', 'No Alcohol Available', 'Takeaway Available', 'Delivery', 'Debit Card', 'Dinner', 'Lunch', 'Credit Card', 'Indoor Seating']",4.2,Very Good,517,63,0,1,-1
3001315,Hotel Delhi Dharbarr,['Casual Dining'],https://www.zomato.com/coimbatore/hotel-delhi-dharbarr-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"171/1, Avinashi Main Road, Near Hope College, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.025330498199999,77.01748106630001,,1,"Peelamedu, Coimbatore","South Indian, Chinese, Biryani",11AM to 11PM (Mon-Sun),500,2,Rs.,"['Delivery', 'Cash', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Indoor Seating']",4.1,Very Good,496,31,0,1,-1
3000193,Ammayi Veedu Pot Cook,['Casual Dining'],https://www.zomato.com/coimbatore/ammayi-veedu-pot-cook-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"138, Avarampalayam Road, New Siddhapudur, Coimbatore",Coimbatore,30,Gandhipuram,11.0191192286,76.9787674025,,1,"Gandhipuram, Coimbatore",Chettinad,7 AM to 11 PM,400,2,Rs.,"['Credit Card', 'Lunch', 'Takeaway Available', 'Cash', 'Debit Card', 'Breakfast', 'Dinner', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'All Day Breakfast', 'Free Parking', 'Air Conditioned']",4.2,Very Good,524,123,0,1,-1
